id,mac_address,ip_address_v4,ip_address_v6,temperature,longitude,latitude,zone_name,messure_at
05b2367d-98b6-409a-9666-dfaff7320543,B0-F0-C4-57-72-61,177.8.73.175,81e4:32f3:4f15:376e:a355:7d86:e2ed:a35c,243.239,44.4795173,15.2294961,Asia/Aden,2022-05-05
e746440e-c4aa-4182-9ed0-e6d3c0c3f193,EE-F7-26-3E-91-CD,23.149.239.226,5ed9:7800:f475:c799:f6e6:e761:818c:868d,753.197,49.0891636,53.8168303,Europe/Samara,2021-12-16
d24e5a70-2bfd-44e3-8688-0421ac34d195,FE-58-3E-DE-B0-68,104.254.193.43,747a:fe3d:45a9:f19d:aaf1:2a79:cc53:b3b0,337.459,124.5306854,7.1335511,Asia/Manila,2022-07-20
a95fd937-c5de-4578-bf24-6d2b4d5c82c3,4B-6C-0C-A1-95-20,19.52.74.85,5af:e2e4:9ac:2287:5b07:7b57:6e0c:69e5,178.184,112.3695412,-7.620317,Asia/Jakarta,2021-11-06
508f4bf9-eeba-47a2-84ff-9dd36d80022a,B9-CD-91-C1-3A-D5,27.60.65.62,b6cd:df6:9a1f:5ea6:d1b7:a6cb:3829:5e77,775.314,42.1773513,48.3696989,Europe/Moscow,2022-02-26
9a15958f-aebb-4d7c-b935-9ba749712ff7,34-DC-F7-21-E3-61,196.208.51.118,a8c4:b9ed:d8f6:fd17:1369:e90:ee4a:d0de,1197.344,85.03219,27.42839,Asia/Kathmandu,2021-09-24
28861258-1433-4dfa-8616-66b270eb0de9,B9-ED-B8-19-A0-42,178.78.150.3,f6ac:3b0b:b611:ea4f:ff61:b860:5db9:3bed,863.302,-7.9765637,38.2587716,Europe/Lisbon,2022-07-18
270e506e-a45c-48fa-b55a-8891cd5d7d88,40-9A-BF-3F-44-95,56.56.207.231,1115:edab:27b9:213:b7ba:d4d9:1a9b:f441,1459.788,5.8978018,43.4945737,Europe/Paris,2021-10-06
468ede52-d734-4a1d-9c08-1254d27b835a,4E-C5-D7-09-78-B5,121.19.0.2,fc9d:8425:70a1:1e4:c7c8:94e:10fe:b919,559.799,-2.955445,57.6727414,Europe/London,2022-03-18
7d56cc85-0802-4789-80ad-c622cb8dbff9,0B-25-3E-05-74-CF,155.114.28.68,2401:7319:a96f:334e:33f3:5800:ad4a:870d,1368.275,112.3918934,-6.9945321,Asia/Jakarta,2022-02-14
cc105689-de0b-4d6d-9255-1e65d9afbc75,1D-B3-16-A4-71-65,113.213.40.114,d072:ae47:7f92:5540:73da:ebe4:e159:89d,1084.292,22.563616,52.6386769,Europe/Warsaw,2021-09-30
bdfbd0d6-42f9-4d50-a637-980b2b62834b,73-CA-1F-68-C6-20,36.106.50.116,9428:5c0b:712a:4439:e0e4:b221:8f11:ffda,1362.528,122.2171695,-8.7377882,Asia/Makassar,2022-01-28
032c8897-9a79-4470-b284-cea9a0e340fc,E1-86-40-B1-FF-72,188.11.53.11,23ad:73c1:948:603e:db24:48d:917a:99f9,18.861,121.536152,31.34778,Asia/Chongqing,2022-06-16
30636003-47b5-499d-852d-c1b525c4d4f8,9B-60-E2-46-82-7C,1.61.154.75,aaad:b33f:60e8:aec8:35d8:dd1a:8a65:bc07,946.038,41.3503153,56.7034937,Europe/Moscow,2022-06-16
8acc1286-4423-48ae-a48a-34c7e612ec78,3A-FD-28-F8-BC-A7,37.53.49.188,4942:e4e1:9f5:9bac:53e2:bb28:1741:85f0,1386.526,112.8968078,-7.6609976,Asia/Jakarta,2022-07-05
d69d91b6-cf54-445e-b719-91ac88db55e0,FB-A3-6F-57-B6-40,181.133.157.57,2493:9263:263:d057:a032:a41d:7c5a:7938,-88.689,121.6978,-8.3115,Asia/Makassar,2021-07-28
07339b3d-5fc5-4b41-a2c9-336174e7949f,5F-1A-EC-E0-F8-7F,192.100.138.186,2f6c:7fcf:db42:2226:3828:83ec:47db:5a05,-38.395,-0.2717072,48.3606958,Europe/Paris,2022-01-05
dc7dc320-c649-4e60-befc-5c739086443d,E6-B5-FD-81-9A-72,180.57.5.62,b60:c3d8:b637:dcdf:e7b6:1ebc:52da:1fd9,556.347,82.353656,44.840524,Asia/Harbin,2021-09-14
2cbe264d-2636-41ad-9fd1-f6b136395ef6,67-1B-82-0A-9F-16,90.219.130.178,7eda:e874:c95c:bfc2:e51f:9920:e39a:350c,219.722,19.6996428,40.941983,Europe/Tirane,2022-04-24
d14a58a3-b465-4bfc-a58c-e97c825bbdac,B6-6B-74-8D-1F-66,149.254.79.112,6766:c67c:3c8:640a:3fb0:b126:642:e48f,1167.388,113.552698,22.362731,Asia/Chongqing,2022-01-16
9c645e16-db44-47db-9815-8311a6fee4e3,12-FB-78-B2-61-55,5.182.213.103,585b:280a:7b9f:f5ca:b124:8012:91aa:e2ca,319.257,-46.8238911,-23.2140719,America/Sao_Paulo,2021-09-10
2152c205-c68e-4126-a85a-07e627d5356f,2E-CA-78-91-4F-1A,27.83.141.246,9020:a543:97fc:6575:9d5f:542:9cae:1aa7,1075.714,106.40417,-6.81482,Asia/Jakarta,2021-10-18
d37cc03e-26ee-49ff-b70a-ed766a4f3bd0,27-4D-D6-AC-6B-71,12.109.36.166,a1bf:aed3:60eb:638d:7dc7:2230:b92:ee96,987.83,93.3171734,55.6686582,Asia/Novokuznetsk,2022-06-23
3dc6f040-7c15-4314-a2f0-8f21b1e3289b,A7-BF-A5-00-15-E3,5.203.156.16,2852:6d49:d0b8:6ccd:a5e9:3f0a:6169:d03c,397.2,35.11894,31.83366,Asia/Hebron,2022-02-20
e18b1150-973a-443e-8542-19bc6bd0a04a,28-61-92-5C-61-A2,245.244.237.56,64a:92d8:18c:7a31:5dc3:2408:43e3:25d2,178.572,107.840624,22.826877,Asia/Chongqing,2022-07-05
5637dcca-4636-4aff-9990-be32870197d8,BB-5D-10-6A-AC-77,4.220.218.202,31f2:aa22:afad:8cf9:341a:9f0a:3dd6:80ec,815.201,39.2687161,-15.1266347,Africa/Maputo,2022-05-30
dd94c2c4-c0b6-48a5-8d1f-b1b8ea450785,A9-13-BB-49-B7-3D,86.2.19.164,f811:eb7:2d63:5418:52f2:38f0:c76f:716,164.891,111.11122,22.266473,Asia/Shanghai,2022-01-10
74039b21-0794-4ca5-a05f-7d21b5046a8b,BB-2D-DE-91-47-90,148.60.113.69,c7b:1763:97c:7b54:92e3:f8b7:20f2:336a,1180.007,8.9714623,44.3972703,Europe/Rome,2022-01-25
a416c5b4-7e84-440f-81ca-ef779b37bff6,72-C3-80-EA-8D-FA,88.91.15.152,c55f:785d:14a:6379:182c:dc9a:1bcf:62ac,379.94,15.7947234,46.4050135,Europe/Ljubljana,2022-07-15
abab4b4e-ce12-4dcc-af29-5c9dd09a1f20,67-8F-9D-9E-6A-74,203.233.125.220,b79f:89e6:41e7:c20a:56c3:dccb:c9d3:8bfe,664.553,120.947095,14.709034,Asia/Manila,2021-08-17
16bfbd5c-dd06-4703-887a-8739da4b26ba,8E-69-25-81-88-18,194.77.137.144,bfe7:423:8195:5da0:24f1:d634:165:d11,725.707,106.6281901,10.7900517,Asia/Ho_Chi_Minh,2022-06-05
089a0bf6-7c04-48e5-8a08-2dd7f1994c2a,03-FA-7B-DE-8B-5F,167.44.44.230,37e4:2bf5:7db2:f890:4243:48cd:24e1:163a,279.468,29.8554841,-18.0785916,Africa/Harare,2021-10-04
f5334ec8-3750-4875-ba30-c9ee9f8444b3,DC-2A-24-26-10-A3,81.112.34.181,946c:fd77:f39c:ff2f:f4e1:c5cf:45fb:5e18,505.934,-46.7575221,-23.3711864,America/Sao_Paulo,2021-11-02
c4733180-fb96-401d-b52a-fd4e3ce208f0,B4-62-00-AA-59-2E,164.205.87.48,c10:c233:895a:b812:4527:856f:906f:1fd3,1372.838,119.574986,31.750277,Asia/Shanghai,2022-05-18
d5048554-e339-4d0d-b273-5a290dc59811,F1-1E-B2-54-9A-BA,194.200.99.45,de0b:1ec4:5fe5:d5b5:7954:cdd8:7929:c1ad,91.5,72.0577733,34.0724454,Asia/Karachi,2022-05-06
0abfba29-fda2-40b0-a8bd-5a30ae9ced97,22-7B-2C-5B-33-E1,251.15.187.131,875b:f9f1:fe0f:3cfe:99f0:1b71:cb05:3e45,313.413,-48.6790007,-20.8890637,America/Sao_Paulo,2021-12-14
6f8f91da-af1c-4388-8385-96291e270b1c,38-B2-37-72-E8-C7,90.100.230.59,4dfc:81b8:e993:9742:688:2fb9:cc40:ea9a,282.433,-75.542888,2.384507,America/Bogota,2022-02-08
a7ded5d5-af2f-4001-a460-4e67530fcf40,D4-59-93-FD-01-73,134.23.100.157,7029:b2c4:b961:7bb5:ba06:9081:e761:6075,420.364,19.5713895,53.4017676,Europe/Warsaw,2021-08-11
af8a2a83-bd6d-4efa-ae53-4c9a338b96d9,3C-E6-F8-FD-B8-EE,146.207.18.181,b68a:a331:64a1:2ec4:172b:b11f:6e1d:ebd5,1280.168,-81.63,38.35,America/New_York,2021-11-25
5d7d2535-ab5c-4ff7-bc34-806169870a44,31-F5-EA-6F-84-B5,86.248.103.141,a9dc:384c:3a0b:7146:6862:b6d0:6e1a:7b1f,980.3,133.7613311,35.4499037,Asia/Tokyo,2022-06-22
55c24402-8674-4994-a003-736ea54f9ad7,F9-F0-F2-9B-D8-43,156.230.64.107,b66d:b113:321b:acac:3192:f94f:6a8f:8ad7,467.392,123.0424788,13.6315513,Asia/Manila,2022-02-15
1e807d2d-bdeb-4c07-b6be-123f0fa6e0a3,8C-95-92-D2-D2-F4,227.44.156.75,ba16:4e42:e319:368d:e524:54c6:8d25:282b,1167.151,124.200182,7.916433,Asia/Manila,2021-09-16
be427b38-d976-4170-803e-5b19b72ceccd,21-AC-B8-F2-30-7A,162.123.131.93,f06b:d89f:ef0f:58d7:5574:ab28:9618:fd6e,717.023,-87.0892702,13.5333605,America/Tegucigalpa,2021-11-27
418e0d7a-0fa4-4b5e-9af9-87b64436f5a1,71-3C-BA-0C-16-62,124.235.239.230,d112:1bde:d0b0:c14e:c7ad:8db1:145b:3b29,1326.932,42.8315218,41.7555687,Asia/Tbilisi,2021-12-25
8b19055d-f20b-4769-a572-00cce5d2efdf,94-23-F1-8B-72-7F,240.243.75.118,61b8:eaae:9cb9:7cf4:ba6c:d40:1a11:3124,778.623,-49.609512,-14.9210683,America/Sao_Paulo,2022-02-21
ab5f5235-0908-4159-bdbb-b7562196fa18,37-44-93-C8-0A-EF,172.98.148.146,4600:59df:1b77:99e2:4dcb:eac9:6f53:67b4,688.813,133.9326833,44.348809,Asia/Vladivostok,2021-10-03
3275f1ae-5c04-4861-b99e-e984f02728ac,4E-AA-4F-9A-17-02,238.68.73.200,93d5:580e:ab4f:4849:3ddf:216d:e80f:1c46,-54.496,12.5616448,55.6833424,Europe/Copenhagen,2022-04-27
4eeb3fd8-ebc4-470c-8550-7ae7605b88c2,96-B7-B4-E9-92-C6,237.48.87.88,ffc0:84cf:6de1:53ee:a2d1:b4ce:28a2:2ae9,881.353,23.4478441,-4.9652806,Africa/Lubumbashi,2022-07-05
76702f65-dea4-43b0-a277-21ab87e70985,D6-66-4A-9D-C6-97,146.67.189.65,365d:2704:2033:a76f:88b1:8620:e58b:b85c,335.408,122.8448203,45.6467048,Asia/Chongqing,2021-10-10
5ebd74f8-324d-4812-b251-f3476333b48d,97-3C-97-56-59-D1,127.63.51.164,ac6d:10eb:ec3f:f19d:214a:aa0:4682:c39b,704.309,18.9680842,50.7734719,Europe/Warsaw,2021-12-21
bc6d9011-c144-4551-b959-04dbb09ac004,EC-4E-5C-10-31-DD,201.81.169.174,3ae8:c0d5:fe30:9fd3:c831:62a7:6d2f:a103,145.464,-79.273304,43.899227,America/Toronto,2022-06-09
42e85daa-5f82-4dac-b3b5-f4ba059ef02a,D8-2A-CB-97-70-F3,165.206.26.185,f263:1613:e39f:fd9d:bb80:ec81:15ff:d381,1150.36,45.2369958,43.6158396,Europe/Moscow,2021-10-25
b18aeaff-88ed-4a39-b7ab-466679b92166,6E-E0-40-CE-B2-2E,196.53.41.172,7a2a:237f:3399:f48a:fdd3:c754:ee93:c270,363.075,109.840313,40.657978,Asia/Chongqing,2022-01-26
c5984592-95ff-4899-96d2-214c3dd58b7c,30-64-D0-9C-AA-53,123.165.151.155,3f0b:be6e:730b:c39a:3c95:405a:b5d5:ec49,1432.295,18.180271,49.3496761,Europe/Prague,2022-07-07
df288aa4-5d7a-43a9-b83a-17e898623351,A8-9E-4C-54-B5-7F,84.232.74.37,7867:c15b:443:d0f5:1819:ca0:dac7:64dc,1003.108,-38.1054495,-4.8149897,America/Fortaleza,2021-08-13
ffcdb612-68fb-46ec-bd37-381f6bfef17f,C9-B8-12-86-31-D1,46.130.125.80,a6e6:1c59:83d4:b977:6b5b:a5f0:2c9e:f23f,141.282,-75.964144,5.075748,America/Bogota,2022-04-25
d4d37491-4115-4398-93c6-dff936c4c95b,E4-9B-DC-4D-7C-67,196.78.213.175,9741:77fc:45e9:a17f:4b6e:efed:1e32:eaa,192.181,107.5150139,-6.4698493,Asia/Jakarta,2022-04-09
060acef4-e0ef-47ec-abd7-eb09e597164e,D0-26-D0-53-F9-08,142.11.2.83,2033:5d6:de8c:4006:ecd7:25da:8de:5d85,1450.936,-8.369444,30.145,Africa/Casablanca,2021-11-10
bed04339-b068-41c8-96da-7e6193492602,AE-43-54-D0-DE-A6,123.122.137.223,5c52:f6ef:5496:7e9e:8a66:4559:af2a:8047,1319.072,110.88907,37.429832,Asia/Chongqing,2021-08-06
8a20e1f6-2034-4c27-9e3b-87522ca3aa61,00-86-E2-FC-0C-36,119.83.64.122,8e00:c254:c68:ccda:b4ec:b69d:adf7:75a9,357.174,16.6128396,49.7969047,Europe/Prague,2021-10-05
5805c070-36f7-473a-96f2-95e856a64ddf,BD-86-8B-CA-13-65,101.7.247.181,37de:8c07:1b19:cb16:f659:9588:43c4:9f4f,884.897,43.0024829,11.423197,Africa/Djibouti,2022-05-16
8ba3c747-7b3f-4ff5-bd33-fc0552892455,74-C1-98-A4-05-1A,89.141.234.224,1312:7b21:4252:47da:881d:1e25:1f06:987,1145.735,111.11122,22.266473,Asia/Shanghai,2021-12-23
3d77d593-ba01-4a20-8040-dbd3f8eaef80,87-D6-F7-47-8B-6F,58.211.242.104,1135:e7f1:8d89:de09:e705:12bb:24f7:ce3,673.128,114.765412,25.66145,Asia/Chongqing,2021-11-30
c78e753a-2666-4b85-be81-f9d0f8e8f33b,6D-A7-72-42-E1-63,123.215.196.125,96d5:b17f:a219:337a:d910:ae07:a0a7:9e20,1374.872,139.8969749,35.8496818,Asia/Tokyo,2021-12-29
3931322e-1bcb-4b8b-8cac-3ef2746710a8,A7-1D-38-78-C3-D6,91.201.107.236,7586:360b:5525:55ca:bf4d:5b:69f3:7e0b,1216.746,23.1771438,51.9038827,Europe/Warsaw,2021-11-01
678a4bd7-1804-460c-a5ac-631440aecec3,31-20-21-FD-94-CB,73.11.69.212,d6e7:736:d9ca:86d8:ee97:6c52:f52b:355e,564.737,9.245302,4.1481842,Africa/Douala,2021-10-19
01c3ad0f-0552-4c7d-b3c8-360ca94c2f92,8A-B9-5F-26-3C-91,208.77.148.63,8cd9:9eb4:fc3b:b272:c6ed:f056:86d2:248d,1001.837,16.611189,51.0610829,Europe/Warsaw,2022-01-31
7c87ff80-9d67-4d34-b41b-7763f30bb759,D0-1E-CA-79-E0-5E,226.89.180.174,709:c397:a6b:fdd0:605a:bf59:3bca:34c5,1172.972,12.933356,57.7197857,Europe/Stockholm,2022-05-25
903e63ea-ccde-4dc0-9c58-8dc8c541e667,5F-35-3A-AB-67-9E,159.38.104.199,e8c6:3a4f:ce06:98a3:56b5:82de:f525:2dcc,707.461,121.0929584,14.2345436,Asia/Manila,2022-05-31
026707e7-ae4a-46ac-bf2f-1e4f07a261e3,59-9B-9C-E4-E0-2B,181.105.29.227,d19d:8f7d:d102:b257:b4d4:4091:113b:8907,949.901,114.683863,37.005017,Asia/Chongqing,2022-01-19
0ea7e9dc-774d-4993-a978-244a20558194,D9-2C-74-20-C0-0B,60.101.192.98,c195:936c:1ff6:7f29:b370:dc52:4c36:bc80,922.485,101.7178316,3.1523104,Asia/Kuala_Lumpur,2021-10-23
d7229fcc-b363-43fc-bfcd-98617b9bc255,E7-F7-52-83-84-E7,28.32.217.95,670b:e46a:bc59:49b7:652a:f81d:fe17:2be,325.852,-54.3576473,-33.229046,America/Montevideo,2021-12-11
44b0a883-850b-4d3f-9f9d-0397073c8aba,34-3A-46-E2-20-1C,175.192.209.150,330a:4d3f:7bb6:a649:965b:d322:f9bf:d556,891.887,35.253304,-14.4861733,Africa/Blantyre,2022-03-17
bf7a5dc5-e952-4c29-8816-2fb7397be684,83-19-A2-CB-60-D1,18.43.87.38,f17d:3c1f:dbb8:a366:cf25:177e:87b8:fe15,-40.184,-84.2662901,9.477773,America/Costa_Rica,2021-08-10
0092a2d3-1e51-47a6-a3f4-0acec0587a11,57-CD-0F-AA-1A-1B,45.122.41.25,1b72:f1b1:6f91:53aa:f3f6:bfb:d7b6:8d6c,118.246,10.4024274,63.4400274,Europe/Oslo,2021-08-21
1f60cf19-6a32-483c-8771-ecdf91ed106e,40-F6-4F-74-9B-8F,67.250.108.193,f241:923a:e40d:ead4:e71c:cec0:1ca9:89e9,274.175,4.3577,51.883,Europe/Amsterdam,2022-04-11
83ebc7ba-dfee-4e0d-80de-728852947458,44-13-2E-34-96-B3,243.235.204.246,90aa:6165:d863:2b5c:938d:2feb:ba9d:d02d,1114.637,26.1385322,51.4238758,Europe/Kiev,2022-03-17
2365b094-2930-4004-a59a-115dfb541cfe,06-CC-44-CD-5F-FA,39.124.45.184,7343:a090:fbd:9760:f973:3fcf:289d:4eb3,198.769,95.4227312,5.465831,Asia/Jakarta,2022-01-22
a4abbb1c-088b-40a4-9a18-098a99e55c8a,FA-0A-17-45-7B-0E,192.109.197.1,9dc4:2905:54e:6793:f74d:d78e:1198:c087,473.124,-91.458364,15.3549925,America/Guatemala,2021-09-17
118d3420-60f2-47b4-9c97-3245fffc38a5,13-2C-65-7D-33-48,203.55.135.167,5c4b:8033:2f6e:8077:d481:c27d:d723:d6bc,1196.048,121.003315,14.4437285,Asia/Manila,2021-09-26
aa88e226-faf8-4e2e-b014-b056527f1116,DE-27-FD-78-F2-9F,237.135.119.167,caa1:5435:11e5:2df1:f7d8:ba1:b336:5026,1258.082,-57.6594997,-19.0152673,America/Campo_Grande,2022-04-15
68ea558b-7b26-4063-a764-3393efd7425f,91-97-DE-A7-8D-50,3.175.223.207,fc54:5c77:e417:5774:59f6:823b:b3cf:6f0a,295.257,123.6688,12.5797,Asia/Manila,2022-07-07
0bc3bd35-1164-47c9-b349-80b55ac2f550,A3-0A-C0-4A-2E-AA,153.92.89.7,cb56:6d19:d9db:c31a:dcde:f701:afea:aa65,980.014,19.2910855,52.4818411,Europe/Warsaw,2022-01-01
5c305b7e-719f-434e-984f-e4cd00b57115,5B-0A-AF-6B-FB-0D,83.121.103.76,8a1a:f1aa:ecdc:5734:a40c:3d1e:ec31:cc80,641.105,101.766228,36.650038,Asia/Chongqing,2022-04-02
d5f647c0-9f2b-417c-8e4b-8138656e2424,AF-6C-FE-8A-91-95,86.211.160.248,616e:4a3b:acfa:faf0:4933:1a6a:bb21:4964,415.281,-0.4546217,46.3194856,Europe/Paris,2021-08-18
55314c09-da6e-4a2f-b003-4de9682d623c,C7-F0-8E-50-AA-4B,248.212.2.254,7796:8ab2:28eb:3011:9f69:618b:7e57:90ed,1375.837,105.7028457,18.178456,Asia/Ho_Chi_Minh,2022-05-14
7aac4ae5-8f61-4671-b3ec-1b818c09559e,A1-D4-51-B8-8E-21,230.125.144.215,3bb:2111:f718:6136:2613:87f:ad00:d11,1080.478,-74.9438915,10.9819737,America/Bogota,2021-10-20
6295d8bb-cb56-44c3-8a40-e7430d3a6af0,3D-E5-33-B0-4C-4D,245.191.113.151,b8b:aec5:d220:989b:8492:766a:ae6c:15b2,1132.508,48.2219395,-17.5872806,Indian/Antananarivo,2022-03-11
d5ff5808-8e03-4aae-8de6-14edd39e1f2f,73-7C-E1-5C-66-0C,72.28.224.52,b5ed:7b41:4357:2349:ddd:b998:8c3a:45ea,78.0,49.98361,40.42639,Asia/Baku,2021-12-03
c4aad210-f602-4b13-81c4-0657d768f5a2,C7-CD-92-57-EC-4B,53.141.119.89,b5e6:d59f:375b:824f:f9bf:eca5:3ede:95ac,442.872,4.0057868,44.0570174,Europe/Paris,2022-02-19
2cb5dbde-df73-441e-94b8-2263bf2a04d1,A3-C0-4D-60-05-2E,168.210.99.96,6fb6:2f81:bf38:1be3:4782:85d8:ff2a:f13b,66.056,123.7805,-8.244,Asia/Makassar,2022-01-20
64d248b6-43b5-4323-85f1-a2c502787d02,45-44-61-58-C3-26,74.123.68.89,70ca:ed27:d16b:7958:298:2963:c086:1a93,700.31,112.7674,-7.2575,Asia/Jakarta,2022-07-14
5e298aab-a1ff-4b2e-825c-d5d0024201db,6A-49-0D-D7-F2-D7,202.250.246.86,954b:f0ed:6d35:b47e:3640:6e79:28ac:3420,1013.031,12.9988101,50.1110411,Europe/Prague,2021-12-22
78fba4c7-6a5c-464d-9cee-81e454b774a8,1B-0C-B0-A3-30-60,22.69.253.161,1efc:2faa:9d31:3e17:1d22:4789:fcb2:7a75,1441.111,34.9410177,56.5201848,Europe/Moscow,2022-05-03
ea893745-d8be-413e-8536-d253d9e7332a,CE-69-52-5D-A0-C0,223.158.232.178,6682:e55d:2ac0:260c:2da0:2355:53de:deb9,1000.185,120.224318,14.8823312,Asia/Manila,2022-04-20
31b777ac-8b09-493c-91d6-810ec9b004f8,61-00-54-94-BC-60,131.70.170.18,5e80:318c:b21a:d9f7:f771:be68:3307:ac0b,277.9,120.9969782,14.5042265,Asia/Manila,2022-04-05
d622f05c-ad9f-4ac9-840a-eac7510e2b0b,AE-B8-AD-5A-FC-F6,130.30.76.80,cb9e:5fd1:50a7:aab4:7f54:f579:f6e4:4d6f,606.022,106.8635004,10.5083266,Asia/Ho_Chi_Minh,2021-08-23
ad33045e-ae7f-4d2a-af29-49e2b49ad1b6,71-81-D5-B9-D9-C3,49.146.73.255,66ca:e3a1:bcfc:7e41:e45b:5ba1:ec67:dff8,949.995,25.9862701,52.3359637,Europe/Minsk,2021-11-11
9e48c28e-838d-4996-9422-d73d7b2f0014,B6-0B-BD-8B-3C-16,218.192.237.129,8f8d:c0c6:d329:8d1f:f7d3:9d66:dafe:9fce,1242.953,109.3826264,24.3158024,Asia/Chongqing,2022-07-01
5a935998-ee2d-4b58-a8d3-81f889a06a7d,B9-AE-B5-CD-E6-B9,75.33.145.114,49cd:15a9:a8a0:c68d:502b:f341:d400:e1d2,499.538,6.1597163,50.7925769,Europe/Berlin,2022-05-05
6ab112a0-c865-4197-8c4a-53bb3a61ed05,45-1E-0C-26-E2-A3,82.117.123.69,ff22:ec2b:c14a:831b:3a0a:9e64:3c7a:8425,-34.696,-8.6956768,38.0162314,Europe/Lisbon,2022-01-16
31c4391e-d3d9-48cb-ae97-d9f0194214cd,37-4A-0B-AC-6D-35,162.154.8.84,6708:3738:22ed:5eaa:b677:c621:127d:624b,665.236,-76.1435915,3.095417,America/Bogota,2021-08-14
aac34b75-1b7c-41c2-aed0-03de4b71e5d4,17-55-B7-06-69-3F,106.255.38.21,2e61:f721:4952:364a:9c8f:294e:5d06:2b30,687.343,116.470304,35.937102,Asia/Chongqing,2022-02-28
3b797a19-b6de-4539-9933-0147a72b0244,8A-11-24-02-1B-47,150.254.240.145,a527:ea1:11c:789f:923a:860a:6f9a:ace4,81.01,-9.3291367,38.682014,Europe/Lisbon,2021-10-29
3c29e9e2-e38d-4aae-a871-138e28df7bd7,32-D4-FC-68-C4-44,90.38.156.218,8987:ea85:b002:f9b7:d66f:35f:16a7:f917,716.826,120.4493879,41.57365,Asia/Shanghai,2021-10-11
fb57ae8d-eef2-4870-b673-074ff54022e9,36-5C-30-08-D9-BA,143.233.91.139,3a88:8297:1df7:e2c5:ec5:fab1:bede:2390,416.516,-9.1143068,39.353118,Europe/Lisbon,2021-12-08
2835a755-a2cb-4d49-8668-c76128410089,EF-28-A3-A9-D6-C4,76.154.220.175,5686:2989:46d8:2fd:f107:b9ac:28c1:4e54,196.179,121.9195586,7.0228416,Asia/Manila,2021-10-17
72cddd7c-c629-4c67-b5d1-a0aa13c8ed6a,74-C7-EE-05-33-67,104.10.215.192,7a7c:4196:44a8:6541:4e80:262:7b0e:e89e,177.336,-79.94,37.27,America/New_York,2022-07-01
116c554e-208e-47ab-946d-ffe1538ccb86,E3-DD-3E-37-7C-61,246.55.64.98,fb38:50b8:cb77:6ec:e544:8828:a4b8:3443,241.054,-9.0119332,38.6002724,Europe/Lisbon,2021-10-10
a1570180-5123-40f5-99da-a94ccf971590,D4-9C-8E-9B-66-5F,35.1.155.240,3e7b:cb54:472d:6bdd:6d09:f8f5:cbbb:52c5,1040.129,22.0126949,41.4410475,Europe/Skopje,2022-04-11
464ed8be-9389-42c5-bc78-5440b272e53b,F7-79-E3-A3-57-70,100.81.167.224,50ba:8eb6:9904:33a2:3623:ea3:acb9:87a4,179.851,18.2970692,0.0265717,Africa/Kinshasa,2022-03-13
5abdfc43-6783-45c9-b75c-1131cb0a903c,8F-49-B9-8D-3C-CA,0.154.228.2,d7ba:cdba:52df:c925:eef6:7f77:49db:4d61,1139.084,19.8982345,51.6113555,Europe/Warsaw,2022-06-19
ae89ac56-a40d-4a4b-850f-1c40eef39eca,A1-40-08-3A-30-EE,173.208.238.203,dafb:8404:3c84:31dd:e497:9e34:532c:9190,1327.757,38.0317812,48.1285846,Europe/Zaporozhye,2022-03-04
ded15828-09b4-4670-9fab-014e82e4be00,27-12-31-55-5F-1D,12.144.159.178,b515:2dd1:8331:16f3:fb21:84ac:ba4f:e7a3,240.616,23.0043777,40.7240772,Europe/Athens,2022-06-06
25e2361e-32ae-4ee9-be02-1d100222163f,CA-EA-0A-80-B7-C6,226.33.8.122,16a:dda3:ef58:2c04:fb2f:f189:5c91:aaef,604.874,15.5073987,46.5399962,Europe/Ljubljana,2022-03-13
47de54f0-3d35-45f2-a19a-8440dda71b97,EA-1C-6B-41-B4-D8,237.179.20.127,d4ba:2c2a:b8fe:ed2c:b382:636d:8387:1da,450.077,121.9330894,-8.793392,Asia/Makassar,2021-11-27
718774f1-ff2f-4a16-8954-c6724793bef3,B4-F3-B2-42-3C-64,90.236.36.163,781c:d8ee:b92d:72c5:dab7:ed8e:13ab:a104,25.384,106.27613,29.972084,Asia/Chongqing,2021-09-02
38859a2f-a378-46b7-8750-e1d72a696d8e,C3-2C-98-16-0E-25,119.55.70.11,6f86:2f72:b3b4:a9f8:b350:448f:e353:aa8f,181.657,16.1858857,56.6306408,Europe/Stockholm,2022-02-10
bc65ded7-0745-47be-a7c1-e9d7ff3e997c,96-83-FB-E5-93-08,42.37.82.117,c632:4d6f:105b:1d5b:54b9:fd6c:51e2:a092,988.404,-42.941698,-3.2826576,America/Fortaleza,2022-03-30
0e0c4e8c-a2f9-4fba-879d-da7ecf3347bd,5C-C6-76-A0-2C-BB,241.140.86.226,d672:e60a:edbb:aa6e:eb2d:72b6:42bc:2034,1460.62,6.9041984,52.2608863,Europe/Amsterdam,2022-03-11
1f68691b-153e-4f40-bcbf-c862532b08c4,10-86-6A-4A-CC-90,110.24.163.3,5ad7:1a87:1a5e:d394:7eeb:dc02:9b6a:8dfe,98.276,-25.5148137,37.8210369,Africa/Accra,2022-07-04
0cad9516-c3fe-4b7f-9489-ad670c3e920e,02-79-F4-90-0E-33,50.146.197.26,2c4a:e5a3:ec59:d2e6:68d8:1d08:172a:fe41,959.889,36.3775152,-0.272699,Africa/Nairobi,2022-07-16
