id,ip_address_v4,ip_address_v6,latitude,longitude,zone,contry_code,plant_name,solar_plate_mac,watts,measured_at
a9f74a49-4867-4e5c-ae07-830e87251ca1,75.5.148.191,7bb0:ccc2:b759:70dd:2468:624f:c335:ec7b,58.3736347,12.3272689,Europe/Stockholm,SE,Lupinus minimus Douglas ex Hook.,92-89-3F-E3-08-B0,92353.461,2022-01-18 06:26:39
b4f79c6d-adc9-4e61-a961-9c3b456c581d,42.228.108.69,d9a1:ef1b:9604:e866:d2a2:e9d1:5550:7c22,38.4618994,-9.1029917,Europe/Lisbon,PT,Carex scoparia Schkuhr ex Willd.,BF-BA-5B-A7-BF-AA,36776.149,2022-02-09 05:14:46
3cffe3e0-762c-47ff-b092-87ed801250bb,4.108.190.4,45a3:2e7:332a:22b:81ce:6139:f35:fc5c,49.395784,17.4190192,Europe/Prague,CZ,Phlox albomarginata M.E. Jones ssp. diapensioides (Rydb.) Wherry,0C-07-85-ED-14-01,26921.463,2021-10-14 22:02:23
0df4a4b8-1045-48ed-9c61-dfb3682d3f08,78.181.24.28,cff7:cdc4:542e:c7b6:4458:4c0e:5109:64c9,39.9226132,116.4606871,Asia/Yakutsk,CN,Aesculus hippocastanum L.,6E-8A-8A-73-B4-46,68314.761,2022-04-25 04:03:30
f03a6c12-313b-4d68-a518-a17fc0870040,99.157.215.223,6c2f:2c57:15de:6b26:5965:c7a8:22b7:83ca,13.9314921,122.0915082,Asia/Manila,PH,Ribes erythrocarpum Coville & Leiberg,3D-A4-8B-CF-E1-0B,26199.546,2021-12-03 15:45:13
b6c77afc-4a9f-4bd3-86b0-aac66ea008b9,178.135.142.22,ae17:b955:413b:63:31de:cf0d:ad:7d76,3.0721692,101.4687196,Asia/Kuala_Lumpur,MY,Leucophyllum Bonpl.,20-10-67-43-43-E2,90470.538,2022-02-28 07:47:01
9c70af60-64d5-438a-b435-6666f7527538,132.38.100.75,8d48:9327:9592:bb0f:984d:7c8e:2365:8bff,7.591829,124.0735387,Asia/Manila,PH,Thouinia Poit.,ED-46-E6-67-FC-35,95114.355,2022-06-17 06:32:33
f07ffb5d-16a2-4581-a537-db9733e62ca7,223.91.171.252,1a36:40a0:c69b:33be:45b:5523:f4a8:e17,26.885704,120.005147,Asia/Shanghai,CN,Capraria L.,4E-3A-5C-4D-6D-57,48475.179,2021-09-23 01:18:58
52cb89ab-c2da-463c-abf5-39805443a29d,54.182.99.91,6302:e48:6baa:ff22:95a4:50f1:c039:6a0d,-30.7190522,-57.3298733,America/Argentina/Cordoba,UY,Leucopogon parviflorus (Andrews) Lindl.,C8-12-B3-1F-3A-D2,4580.952,2021-11-01 23:41:35
8e970359-a380-4f0d-82c0-03ba65bffcae,233.215.40.242,68:30d:99b7:5ed5:d46c:7507:8936:83b7,27.1840722,114.9749001,Asia/Shanghai,CN,Juncus biglumis L.,76-24-CD-99-1B-DC,11951.516,2022-06-16 03:26:48
0adabe6d-84b7-48f4-87ce-86d352245f44,98.191.55.210,5106:5d8a:7658:349d:6d5a:a021:ceb3:43fb,49.189451,-0.804935,Europe/Paris,FR,Oreoxis trotteri S.L. Welsh & Goodrich,C1-25-82-68-28-89,53987.749,2022-01-29 22:16:19
62ce5d89-0c87-446b-9e18-ccc56ad5298b,86.151.66.54,6e12:a942:e7a9:c362:63be:1df0:45c9:ffec,13.918464,-90.872553,America/Guatemala,GT,Brunellia comocladiifolia Humb. & Bonpl.,3A-C7-DC-6A-47-65,26375.344,2022-06-05 10:24:47
6f843dfb-8164-4f30-8045-160ec7858116,162.124.2.112,f846:437b:c438:f2b6:71b3:7c88:28e2:56c2,43.2916776,-0.3696612,Europe/Paris,FR,Piper longifolium Ruiz & Pav.,CF-2C-C8-9B-47-21,58576.678,2022-07-14 22:56:45
b48d15d0-08aa-4dae-bdbf-095e9781c3b9,159.44.32.88,7e04:4477:9852:743b:fbba:2833:bfbc:1561,10.769542,122.5157661,Asia/Manila,PH,Keckiella corymbosa (Benth. ex A. DC.) Straw,2C-1C-CD-8A-F7-5B,60292.103,2022-01-27 13:26:17
5c2e0fde-eeaf-43ad-bd3f-f5981b4f71dc,106.79.62.204,7f0:846b:a00a:18e8:148c:350f:5376:aaf4,8.93218,165.76416,Pacific/Majuro,MH,Lactuca tatarica (L.) C.A. Mey.,72-09-B4-21-4A-01,71420.878,2021-12-04 12:41:53
290d219e-481c-4a3e-af29-9d5fee77cbf8,130.213.181.0,bb3e:7548:b8e7:8c10:d760:c571:38b3:4cc8,24.77848,110.496593,Asia/Shanghai,CN,Rubus bicknellii L.H. Bailey,34-A2-52-2E-12-DA,67120.333,2022-04-17 02:19:19
31276133-75e9-45b5-b41f-43a930b7aed1,247.33.6.166,4574:20c7:15d:d133:e022:4ea2:d393:c132,40.7051078,-74.0056827,America/New_York,US,Sapium laurocerasus Desf.,B7-45-5F-66-1E-89,6932.136,2022-01-07 00:51:49
68d23670-5f90-498c-b00d-98ea3b3fea4d,126.182.27.153,37b0:84b9:4c59:b4f2:4a7a:5320:f70d:c7ca,42.1214396,-80.0852698,America/New_York,US,Arnica cernua Howell,B2-2D-5B-23-96-E2,51296.448,2022-04-24 07:26:45
fc29f04e-7397-4a44-b194-b58916e18fd1,78.234.94.84,296d:8c0:31fe:6cae:615e:bf12:2354:e38b,9.9298167,-73.9590333,America/Bogota,CO,Melaleuca ericifolia Sm.,6A-5B-31-C2-69-37,45838.235,2022-03-05 12:50:06
a0bc9461-412b-42d0-9d01-e89e6a371a2d,88.70.221.222,2162:73a1:c735:ee3:aabb:9867:34b1:9e76,26.6679155,105.7676313,Asia/Shanghai,CN,Trillium ludovicianum Harbison,A3-97-BF-BE-C0-12,67619.031,2021-10-29 18:36:59
013059e5-f3d0-456e-8420-b539b19c99df,11.127.30.37,a514:ba3:3552:2c84:d2b1:7c:5bf:3c64,38.6032329,-9.1057581,Europe/Lisbon,PT,Krascheninnikovia arborescens (Losinsk.) Czerep.,4B-0D-E9-93-DB-ED,29944.428,2021-09-01 21:12:07
9a6f4ea8-9162-4959-a4f2-c02884d3075e,121.195.66.53,b5d4:be69:82c8:4717:802a:e59:6957:aeef,-9.27793,-76.7193829,America/Lima,PE,Urochloa villosa (Lam.) T.Q. Nguyen,73-2D-7B-A1-62-06,97977.991,2022-03-13 03:30:27
9212a907-0bbc-490f-982e-8bf6a4d27f83,188.66.160.48,ade1:a7b1:2c9e:e220:f264:68db:2f3c:5340,-12.5477492,-40.2271243,America/Bahia,BR,Chrysosplenium wrightii Franch. & Savigny var. wrightii,8F-4B-8E-49-0E-19,12987.726,2021-12-03 23:29:47
7611eb31-d00c-4a88-b493-ebe2132d7ade,87.245.39.203,d145:e349:968a:a9f6:6e75:c7b4:651c:c616,32.929568,119.860856,Asia/Shanghai,CN,Githopsis diffusa A. Gray ssp. candida (Ewan) Morin,4C-A1-41-32-A9-37,44359.944,2022-03-17 00:39:45
04d1f270-f233-4974-8c83-821a3adb6d16,176.137.221.173,ec0f:9729:9e1c:6909:111b:de11:b14a:ae9,52.2413206,-7.0833118,Europe/Dublin,IE,Pinaropappus roseus (Less.) Less.,CD-48-DD-5B-58-53,58231.092,2022-07-16 18:28:40
bd387b4c-43a9-4d34-87e8-16514ac93fc4,2.209.129.7,556d:ec16:4aab:cb4c:cd05:a094:5e26:559f,8.5087615,-74.7571147,America/Bogota,CO,Setaria rariflora Mikan ex Trin.,BD-8F-09-E4-62-DB,70491.149,2022-03-21 23:33:11
abb02ffc-26fc-49d2-9069-4a2369244033,203.149.85.227,f7b9:f3c:bfc7:ef5b:65c2:bb82:3ed5:2c1,-31.372506,-64.182416,America/Argentina/Cordoba,AR,Salix reticulata L. ssp. glabellicarpa Argus,60-5C-ED-E5-B2-24,42908.549,2021-08-08 06:48:33
896fd87b-d412-4ba6-a006-8369f1165813,90.103.158.147,52ed:464c:60ed:a5d8:dc09:f61c:5350:11e3,6.6448093,1.7198215,Africa/Porto-Novo,BJ,Quercus tardifolia C.H. Mull.,4C-8A-B7-85-A2-EA,75878.342,2022-01-11 19:47:47
da9d0bd2-1a8d-44de-a209-83d171ec08e1,7.165.126.201,bdb2:36d0:dd47:dda8:d1ca:81c7:5b9e:9034,49.417735,19.6808046,Europe/Warsaw,PL,Eubrachion ambiguum (Hook. & Arn.) Engl.,3C-3B-E8-ED-AF-63,34013.247,2022-01-17 18:49:57
ad58818e-4505-42c9-84b8-97c131f122c3,62.131.101.109,8933:ed79:6708:c0db:320b:7bd9:772f:9d40,41.5047902,-8.4776032,Europe/Lisbon,PT,Limonium carolinianum (Walter) Britton,71-76-E2-AF-B0-F0,42331.786,2022-02-28 20:43:36
65042d6e-82a3-4d8c-8668-820e97483b2a,33.163.11.13,5330:ba98:16cf:30c:bc1a:398b:2475:b5dc,39.157329,117.244541,Asia/Shanghai,CN,Lecidea promiscens Nyl.,69-B3-74-E2-98-9F,11826.453,2021-10-13 21:19:54
31756c97-9470-4a36-9201-1eee3b5e4e4a,41.6.185.211,b0c5:771b:1344:d921:46ee:26b4:a90:8308,52.08234,5.1175293,Europe/Amsterdam,NL,Cedronella Moench,7F-F4-AC-E5-C1-44,38632.832,2021-10-27 17:47:05
59eb2842-037b-41f0-b798-f9bf3ebac0bf,191.231.84.237,9438:6aa9:5646:4b40:cdd9:3f16:88c3:4e94,33.8941993,48.767033,Asia/Tehran,IR,Cryptantha echinella Greene,72-2A-55-F9-EF-09,95379.211,2022-02-14 03:46:13
88cf42cb-d305-4708-954f-447d4feabf05,161.104.172.74,64b0:c2fa:bcf6:dd51:9869:84f7:40a0:65bc,59.0572129,12.6642819,Europe/Stockholm,SE,Allium scilloides Douglas ex S. Watson,11-3E-16-A2-C6-0C,49446.222,2022-01-01 02:36:39
dc3c91ff-3478-448f-8a65-385674d55518,67.117.67.113,2a:464c:16ae:cff4:cb89:533b:7cd1:eea5,-7.8121361,113.2424227,Asia/Jakarta,ID,Zanthoxylum dipetalum H. Mann var. tomentosum Rock,E2-C4-D9-B7-A3-CB,84850.922,2021-10-15 23:16:33
e6359cdc-ee94-430d-8227-db5d283b56a9,11.35.121.197,33b3:8ea4:6c2b:6921:ed8:8762:2a59:193a,50.3844613,13.1712929,Europe/Prague,CZ,Astragalus spatulatus Sheldon,20-E8-E1-E9-E6-8D,9304.071,2022-02-11 04:11:23
42632c8e-1fb1-4d56-8f52-23886f9fb8d3,195.169.42.104,e654:52a8:3161:11d2:f5e0:cddd:c25:2e57,24.513025,117.647093,Asia/Chongqing,CN,Candelariella vitellina (Hoffm.) Müll. Arg.,0B-BB-64-AA-94-F2,43898.055,2021-08-14 12:34:42
6039cfa2-7d36-4ea2-bf8d-b6e7914cbf7d,23.215.133.19,c944:e3f8:3573:d685:1610:4c9a:3b8c:64da,8.1104639,-67.6095967,America/Caracas,VE,Carex ×subrecta J. Cay.,40-EA-17-B2-F9-25,69959.941,2021-09-04 20:52:50
df91ab7b-a8ae-4a07-a22b-4c11c4d4dd88,102.231.158.84,e067:c55a:4aa7:6c9e:fe4e:a3a5:469e:13a4,-41.277848,174.7763921,Pacific/Auckland,NZ,Amsinckia vernicosa Hook. & Arn. var. vernicosa,79-B8-28-13-1E-69,60837.866,2021-08-13 21:16:21
4a0ded45-22e7-4c8c-bb20-e84df5936e7e,249.164.122.188,7fd3:535:954e:7c93:7fe0:a192:8ec1:7c5d,37.2422863,-121.7309452,America/Los_Angeles,US,Spiranthes graminea Lindl. [excluded],F0-46-FB-53-13-38,20536.929,2022-01-13 11:36:15
b6f2fd17-275b-4aa4-a32a-c03c92cdbeed,56.203.62.78,c717:3f15:6155:559a:a981:4c70:4a9:c7a0,41.795664,-8.496851,Europe/Lisbon,PT,"Dryopteris celsa (Wm. Palmer) Knowlt., Palmer & Pollard ex Small",3B-DD-38-99-7A-0F,52413.671,2021-11-13 09:48:43
61a43f27-ee61-4405-b181-30d27979ce79,213.134.131.75,3cd4:2a28:f374:19f4:2b16:95e2:32a7:a8ec,45.39771,4.77996,Europe/Paris,FR,Buxus microphylla Siebold & Zucc.,47-1D-30-FB-C4-FF,9441.84,2022-06-25 17:12:28
d4f282ea-c28e-4c86-9f8e-7b1b5c2f2dba,180.232.224.87,e82b:b78e:813:d51a:1a63:597d:3acd:a9c,-2.7201714,115.2719048,Asia/Makassar,ID,Ornithopus sativus Brot. ssp. isthmocarpus (Coss.) Dostál,1E-3D-A7-5E-C5-10,45708.717,2021-12-26 00:19:03
a5ff3dab-13a7-4520-98ab-c7dcd534899f,179.41.37.160,6b72:5517:9757:9616:d882:cc11:6085:1cf2,35.818632,111.285799,Asia/Chongqing,CN,Lobelia paludosa Nutt.,BE-26-C6-23-40-CC,45914.346,2021-08-02 04:15:55
0ea1b01e-2d9d-4855-9896-c1d8d6afb70d,225.229.226.242,8b37:96ee:726c:22f2:8376:508d:c230:4dfe,-7.311248,106.4786051,Asia/Jakarta,ID,Erioderma Fée,9C-BA-C1-5C-DB-38,17794.124,2022-04-17 18:23:46
9347382e-db30-4288-a4ee-5fdd6885a38f,97.12.221.191,f084:184f:908e:a1e3:b269:d866:7170:25a,40.062717,116.347038,Asia/Shanghai,CN,"Packera mancosana L. Yeatts, B. Schneider, & Al Schneid.",8E-71-DF-79-D4-93,10572.034,2022-01-01 09:59:13
886c369c-5cc8-4dda-8008-fc36d8312324,63.190.243.108,e475:dc6e:8434:ff5b:1e1e:85da:4fd1:9061,46.589309,125.103784,Asia/Shanghai,CN,Vossia cuspidata Griff.,4E-7A-A3-49-FC-45,14293.82,2022-07-26 19:59:53
08f49fd0-f95e-4f30-a9c3-72b8aa8508a1,179.138.139.1,11ec:d0fb:84b7:60a2:5eb0:83d3:3042:1025,45.9773921,39.3668159,Europe/Moscow,RU,Triodanis leptocarpa (Nutt.) Nieuwl.,FF-E8-5F-3F-FC-04,93968.308,2022-07-05 13:49:13
c85db91f-38cb-4e29-9020-e8498eb68f8e,178.113.113.82,c3f7:3a0e:179b:eb77:b574:b90e:3550:b988,32.297028,35.10999,Asia/Hebron,PS,Vitis aestivalis Michx.,79-C7-0F-41-B4-EF,53747.136,2022-06-11 05:13:58
98adc906-7645-4bff-a535-4539db174d16,43.215.41.87,35e3:a3c5:a655:3cb2:5685:4b7a:16da:3fa7,3.3663183,-59.7977761,America/Boa_Vista,GY,Hulteniella integrifolia (Richardson) Tzvelev,37-D2-AB-45-DF-B1,8293.678,2021-10-29 13:44:10
4c2249cc-f8a3-4b1d-a40c-fce891474e13,174.120.151.198,b13d:b6f5:29a8:961c:f2e7:4837:c8ea:73b,40.7074498,14.8046066,Europe/Rome,IT,Aeonium arboreum (L.) Webb & Berthel.,E5-11-D6-D1-60-F1,6425.474,2021-11-21 13:28:46
22dadc1e-549b-4710-88b7-162508a8cb56,42.53.201.1,6fa0:e76b:f7cc:d0d1:e774:c6f9:ca1:7661,-6.9174639,107.6191228,Asia/Jakarta,ID,Aeonium Webb & Bethel.,AB-9A-96-0C-CC-41,66807.53,2022-02-11 18:17:54
255bacb8-2e7a-418a-992c-d572aa450205,146.242.178.85,2079:be76:b916:e33b:1fbc:2c52:3a9f:6cfa,55.6658602,12.5482906,Europe/Copenhagen,DK,Cyrtandra J.R. Forst. & G. Forst.,73-8B-75-FA-49-01,55701.415,2021-10-10 08:43:36
c1baaeca-fa30-4574-a249-98a8155245c9,232.200.205.53,831c:a676:5a34:3f92:d8f5:ced6:6754:98a8,30.03312,120.868122,Asia/Shanghai,CN,Oldenlandia uniflora L.,60-7B-13-46-36-D7,17587.467,2021-08-20 12:39:13
76f8062e-e06b-4df2-8978-853a9986f5cb,72.200.2.250,d1:f6fb:4e7d:8bb5:ae16:1071:737f:7f4a,46.1236303,32.2912714,Europe/Simferopol,UA,Hypotrachyna livida (Taylor) Hale,A3-E7-2E-10-8B-17,24654.858,2021-08-14 18:19:05
9a47940a-b6eb-41de-8d95-1081de2c367a,3.152.119.244,a9b7:356e:cecd:af6c:c707:457f:2927:52d,41.9854144,44.108411,Asia/Tbilisi,GE,Pseudogynoxys chenopodioides Kunth,47-DE-6A-CC-FC-06,98586.159,2021-11-24 14:41:34
ad4d6116-d7b9-4c05-8fad-bbd1f7ed35e7,107.235.169.133,9e8e:b47d:c3b0:912f:109b:8df7:e510:b125,51.6984754,20.934244,Europe/Warsaw,PL,Hymenopappus mexicanus A. Gray,E8-75-A6-B7-46-C1,16203.134,2022-03-17 14:25:38
abeda071-89d8-4b5a-826c-4a77d0292a7c,173.61.230.22,8f43:c268:6607:66a:a4b:71be:887f:5fec,-8.0644078,113.7662578,Asia/Jakarta,ID,Liatris aspera Michx. var. aspera,D9-16-BE-00-3A-6C,65233.153,2022-03-01 06:41:28
b125958a-aca1-40fa-8b91-f395064dd17f,244.210.27.228,84b3:f298:581d:1b30:602e:dd8a:5669:f493,20.9425179,-17.0362272,Africa/Nouakchott,MR,Alvaradoa Liebm.,88-80-78-4D-E6-44,57560.322,2022-01-05 02:07:09
becd922c-ebdc-4b9c-ad94-8efdd3c942da,51.125.212.93,8b60:74d4:1ebf:a0c6:c434:8beb:2a5d:ae36,54.7288441,37.5438564,Europe/Samara,RU,Eriogonum ovalifolium Nutt. var. focarium Reveal & Mansfield,5F-13-7E-9B-06-18,57126.583,2021-08-30 12:32:09
2b6fe95a-9ed3-4391-9223-bae8da18a2cb,108.46.145.244,6c27:fd4f:85b6:79e6:2080:760b:4326:579a,3.2093353,101.6716295,Asia/Kuching,MY,Agalinis homalantha Pennell,35-C2-F1-CE-49-35,45483.234,2021-12-28 18:54:48
35df8934-61f3-486c-af2a-7959e56a1a5f,27.247.1.159,37c5:4645:6d2b:2525:95eb:115e:fbb1:b536,52.435251,4.8501344,Europe/Amsterdam,NL,"Cyanea koolauensis Lammers, Givnish & Sytsma",91-32-7D-4F-03-97,75979.617,2022-01-27 14:24:10
f68c5812-13e9-4f1c-a509-9b0e429e9716,195.179.19.35,b9b2:fb8:4bce:1384:f5bc:266:9381:38a,3.2873127,30.9403023,Africa/Kampala,UG,Asplenium palmeri Maxon,54-ED-8A-ED-9B-0D,49087.216,2021-09-09 00:30:49
402beef5-2e91-423c-9382-426931e31c22,207.53.79.61,115b:3da2:aede:fc4f:905b:9934:b43b:dc8a,10.4051594,123.9245693,Asia/Manila,PH,Sedum pusillum Michx.,AD-09-A8-A4-F5-57,40795.243,2021-09-26 22:00:11
ed250e98-aa21-4515-8878-cff701aaef4f,64.180.253.198,aeff:f5e5:9baa:aa16:1841:1008:3256:bb0f,34.262709,108.355232,Asia/Chongqing,CN,Bulbostylis ciliatifolia (Elliott) Fernald var. coarctata (Elliott) Kral,06-56-44-31-87-FB,12137.987,2021-10-26 19:07:23
92433c1b-2b7b-48e8-9f75-e0887f74b621,171.13.164.88,f797:da63:d147:8e3:3cbc:ca9d:4be2:2361,1.5991751,11.5759672,Africa/Libreville,GA,Solidago faucibus Wieboldt,B0-B7-24-33-C5-2C,36120.974,2022-07-07 07:10:43
6a0813c1-12c2-43ec-af61-c83f05e0d977,108.23.193.185,973c:341d:ad29:5983:5759:e73b:b36c:6386,52.4585616,20.1010662,Europe/Warsaw,PL,Isoetes butleri Engelm.,A4-DB-41-05-E1-FD,46136.847,2021-08-07 02:05:27
806818a8-4903-40db-8a2a-dc0c22a2faa4,34.216.207.221,d478:fdc4:666d:3310:8305:6ac2:480c:4d65,12.0718334,1.7879685,Africa/Ouagadougou,BF,Lyellia R. Br.,CE-5F-0A-41-E0-F5,69166.361,2021-11-14 15:14:37
fa80fcb1-854d-4d78-a6d2-4bfd233fb846,56.225.228.182,4872:5763:2ea4:d52:b06e:d60a:d2:43bb,44.0150814,114.9755481,Asia/Harbin,CN,Lorentziella imbricata (Mitt.) Broth.,C1-A5-02-CB-E7-EC,84557.604,2022-01-18 01:59:22
a635fb84-bed1-4b05-9dec-7e5b124d7d1d,189.183.29.239,8b84:b35b:145:3d4f:fd05:cd8a:b477:1f96,31.77,-106.43,America/Denver,US,Heterotheca fulcrata (Greene) Shinners var. arizonica Semple,97-D2-6F-2C-0E-7A,3912.405,2022-07-22 04:49:30
0b94334c-c86c-4d7e-8b4c-a25b0198522f,36.236.187.182,56dc:eefb:f9d7:183:f511:3615:95fa:57b5,7.5252594,122.3617095,Asia/Manila,PH,Sisyrinchium idahoense E.P. Bicknell var. segetum (E.P. Bicknell) Douglass M. Hend.,B6-7C-4B-EF-97-06,21195.433,2022-02-19 12:04:53
df1aa77e-9694-4384-9dca-34198eb81ee8,93.59.231.31,7365:f5d9:f42e:3c34:3e1c:3d35:91df:feb6,55.1192905,61.6026474,Asia/Novosibirsk,RU,Brachythecium salebrosum (F. Weber & D. Mohr) Schimp. var. flaccidum Schimp.,6A-01-63-DA-EC-CC,94832.762,2022-03-28 09:35:16
c3064cec-60de-4491-a0b7-6debb6c30490,227.186.40.230,9e61:fccc:8489:44b5:eae:6994:500f:b6e6,3.7220621,96.8297403,Asia/Pontianak,ID,Bothriochloa laguroides (DC.) Herter,F0-70-88-52-99-E6,94772.752,2022-03-25 17:55:30
5344b1d3-6d28-4c67-be98-6ec7063d908e,64.10.119.28,b323:16f6:484:4cf1:a01b:d912:f872:dd15,50.0427687,15.8099824,Europe/Prague,CZ,Grammitis trichomanoides (Sw.) Ching,C0-3C-A2-5B-22-CD,93869.147,2022-04-16 18:33:37
460b72ae-1eda-40e3-b66f-d936a5429865,65.29.170.155,5740:104e:fc9a:77bb:9f83:377c:52bf:b81b,17.9179214,-76.579165,America/Jamaica,JM,Muehlenbeckia complexa Meisn.,D6-E3-8F-7C-20-30,31313.139,2021-09-01 02:37:40
c62ee510-38f3-4a37-b9d1-031a314e04ac,248.18.10.128,c8aa:a4c1:7646:a253:8aac:b746:8b29:88ac,-8.321199,116.5963713,Asia/Makassar,ID,Crataegus pennsylvanica Ashe,FA-DC-07-83-A1-8F,40078.467,2021-09-25 10:19:46
b41d1a23-c203-45a1-9523-10022e071e03,218.203.145.242,f326:95e3:7509:a86a:2295:e6e0:c6ec:ba6c,-5.3810959,105.2955575,Asia/Jakarta,ID,Eriogonum gordonii Benth.,67-C6-50-D4-D7-86,49084.4,2022-07-03 18:25:29
e7751b8b-cae2-45e7-b2c4-e86905c64cb4,96.53.20.232,18ac:db86:2be2:d110:4f6:9251:1be5:faa3,18.5344284,120.7961471,Asia/Manila,PH,Arenaria fendleri A. Gray var. fendleri,BB-C3-2A-02-22-78,20400.505,2021-09-13 06:43:35
75a6517b-27d7-4042-aa51-a80d744cdacc,209.206.148.10,99b2:56d8:eb25:8fa2:a61b:8a77:ee5e:e60f,35.6495457,63.9113296,Asia/Kabul,AF,Fingerhuthia sesleriiformis Nees,74-3F-64-7A-02-CA,46085.744,2022-03-14 22:07:11
5e5c660f-795d-4c67-b5b0-9ec52c2fbfed,20.225.103.82,170f:4dae:11a1:deaf:b0ef:2358:9ff8:ac1a,50.6666667,47.4333333,Europe/Volgograd,RU,Cystocoleus ebeneus (Dillwyn) Thwaites,09-04-EA-03-64-46,91082.061,2022-07-22 16:32:14
ab798bfc-3cd4-4534-afa3-3c8b57fde6c9,91.117.246.206,1bb2:d177:eb6d:ff5b:7eeb:11be:a005:8c5,-6.9078713,-36.9111057,America/Sao_Paulo,BR,Croton capitatus Michx.,54-C1-AC-1B-D0-2A,36600.699,2022-02-22 05:05:57
ddb761b1-f310-4a02-9392-5ea364653831,229.20.122.201,1406:994f:65aa:950:7174:5133:d944:5b11,59.6626986,30.0764476,Europe/Moscow,RU,Ceanothus lemmonii Parry,DC-05-A7-66-75-59,24039.853,2021-09-07 20:44:34
5a0d5a6c-4af0-4944-98ce-7c0cf590e4ae,241.151.110.226,1865:8d37:9bad:92a:5d45:8a31:b2a9:1c37,-6.8921607,110.6377502,Asia/Jakarta,ID,Croton ciliatoglandulifer Ortega,EC-FD-99-E6-A9-34,6776.733,2021-08-22 15:34:59
21bd4e51-7206-4147-8988-fab1b1331f9d,130.33.115.94,41f9:c819:24e:5319:c6e:5ae1:ccfe:fada,49.3983782,15.5870415,Europe/Prague,CZ,Erythronium oregonum Applegate ssp. leucandrum (Applegate) Applegate,8B-EF-7E-07-C5-A5,24373.951,2021-12-29 21:53:00
76007e9c-a27e-4007-ab27-b26d3ebbde71,112.38.117.225,ba9:cdab:77e0:622e:25a9:54b6:b260:e503,14.5791223,-91.5850599,America/Guatemala,GT,Euphorbia floridana Chapm.,A8-0A-25-22-B8-6F,83617.52,2022-03-07 15:53:41
04a5fbb0-077f-43a1-95fc-67d1a40cba9a,49.204.198.101,381a:3601:5c22:1c7b:e0ca:be0c:15bb:767,-2.0980751,36.7819505,Africa/Nairobi,KE,Pinus brutia Ten. var. eldarica (Medw.) Silba,20-24-52-1D-52-06,28895.914,2021-12-22 10:45:04
1a688450-7189-4899-b118-b0aef1f5b786,188.246.164.233,cc26:cba2:e27:3524:7e5d:1a2:1bbb:7f7e,62.5262505,17.4368205,Europe/Stockholm,SE,Hybanthus attenuatus (Humb. & Bonpl. ex Schult.) Schulze-Menz,06-88-21-B9-61-52,45894.144,2022-01-12 18:31:11
f2e84c79-b4c2-4fb9-8e45-5a4645ecb38e,195.0.33.212,4d4:3aba:631b:66c9:9044:2b20:f883:60eb,31.2371338,121.498955,Asia/Shanghai,CN,Hygrohypnum micans (Mitt.) Broth.,34-E6-F2-71-8E-1A,76356.193,2021-11-14 02:32:40
eeb7e9f7-4c11-4b44-8729-b1f0a40b6ee9,194.124.130.102,b521:adde:29ad:5bdf:40c2:80a:fc74:c45c,-6.4331238,106.7563363,Asia/Jakarta,ID,Chrysolepis chrysophylla (Douglas ex Hook.) Hjelmqvist var. chrysophylla,AA-EA-69-41-05-64,8079.307,2022-01-19 10:36:39
8f1bfa64-3df0-488a-af7f-0e511cd269d0,79.243.193.180,1d18:8304:9c8e:f12c:ce0e:7e1c:7a96:9673,55.7293755,36.8606149,Europe/Moscow,RU,Celosia trigyna L.,13-5C-ED-D4-26-31,49372.719,2022-02-18 03:32:35
8df0970f-550e-45b9-85aa-5bba82993c5c,160.200.53.39,5043:1ae5:8589:4d7d:2231:f4e2:b972:74f7,22.000143,100.771678,Asia/Urumqi,CN,Dalea nana Torr. ex A. Gray var. carnescens Kearney & Peebles,49-8C-16-DC-CC-0F,58640.225,2022-06-15 14:39:26
ae22f6cd-8769-46ad-99dc-32f728f88231,221.53.76.2,500a:5585:642a:88f6:9d6a:330d:5940:5604,-21.5418158,-42.1837129,America/Sao_Paulo,BR,Phaeographis haematites (Fée) Müll. Arg.,E6-57-F8-AF-E0-CC,69500.692,2021-12-19 21:14:52
113568f9-3fa8-4a66-9182-cf08809ba0a6,27.189.33.100,2ab5:3eb0:5e71:5781:e618:3fa8:65df:ba94,11.4878347,122.559309,Asia/Manila,PH,Tradescantia subacaulis Bush,24-F9-50-6C-92-02,13731.588,2022-02-28 06:58:58
c17d046d-644a-412e-af5f-c31c3213dab2,37.151.66.34,df13:f038:2ec8:2069:d4cc:f7ce:850c:baf7,41.5129877,-8.0907412,Europe/Lisbon,PT,Cirsium douglasii DC. var. breweri (A. Gray) D.J. Keil & C.E. Turner,57-E9-0A-94-3F-7E,59022.726,2021-11-23 01:10:18
e5aa8094-1505-42f7-822b-a30bc27fda60,3.137.190.44,e5b6:b993:1a68:242a:5e23:53b7:cdbe:6eba,0.5992059,34.779603,Africa/Nairobi,KE,Lycium puberulum A. Gray,D4-2B-B9-28-8E-EE,15356.826,2021-11-08 20:30:54
3258e94d-9b72-468a-87f4-fb4d8a51c4c2,131.156.227.12,e0ef:1401:ee24:d454:7d1c:3fdf:5b1b:5d2f,16.7665887,-3.0025615,Africa/Bamako,ML,Equisetum giganteum L.,E4-C1-0E-30-5A-0A,55261.623,2022-05-25 12:21:57
